OBJECTID,agency_id,route_id,bus_direct,agency_sto,bus_headsi,stop_name_,bus_total_,bus_peak_p,stop_descr,project_st,project_de,system_typ,bus_headwa,min_headwa
5532,SF,5R,0,SF-5R-0,Ocean Beach,14231,30,AM Peak,NA,Existing/Built,NA,Bus,8,5
5533,SF,5R,0,SF-5R-0,Ocean Beach,14231,37,PM Peak,NA,Existing/Built,NA,Bus,6,4
5534,SF,5R,0,SF-5R-0,Ocean Beach,14231,37,PM Peak,NA,Existing/Built,NA,Bus,6,4
5535,SF,5R,0,SF-5R-0,Ocean Beach,14233,30,AM Peak,NA,Existing/Built,NA,Bus,8,5
5536,SF,5R,0,SF-5R-0,Ocean Beach,14233,30,AM Peak,NA,Existing/Built,NA,Bus,8,5
5537,SF,5R,0,SF-5R-0,Ocean Beach,14233,37,PM Peak,NA,Existing/Built,NA,Bus,6,4
5538,SF,5R,0,SF-5R-0,Ocean Beach,14233,37,PM Peak,NA,Existing/Built,NA,Bus,6,4
5539,SF,5R,0,SF-5R-0,Ocean Beach,14732,30,AM Peak,NA,Existing/Built,NA,Bus,8,5
5540,SF,5R,0,SF-5R-0,Ocean Beach,14732,30,AM Peak,NA,Existing/Built,NA,Bus,8,5
5541,SF,5R,0,SF-5R-0,Ocean Beach,14732,37,PM Peak,NA,Existing/Built,NA,Bus,6,4
5542,SF,5R,0,SF-5R-0,Ocean Beach,14732,37,PM Peak,NA,Existing/Built,NA,Bus,6,4
5543,SF,5R,0,SF-5R-0,Ocean Beach,14734,30,AM Peak,NA,Existing/Built,NA,Bus,8,5
5544,SF,5R,0,SF-5R-0,Ocean Beach,14734,30,AM Peak,NA,Existing/Built,NA,Bus,8,5
5545,SF,5R,0,SF-5R-0,Ocean Beach,14734,37,PM Peak,NA,Existing/Built,NA,Bus,6,4
5546,SF,5R,0,SF-5R-0,Ocean Beach,14734,37,PM Peak,NA,Existing/Built,NA,Bus,6,4
5547,SF,5R,0,SF-5R-0,Ocean Beach,14736,30,AM Peak,NA,Existing/Built,NA,Bus,8,5
5548,SF,5R,0,SF-5R-0,Ocean Beach,14736,37,PM Peak,NA,Existing/Built,NA,Bus,6,4
5549,SF,31,1,SF-31-1,Ferry Plaza,14476,19,AM Peak,NA,Existing/Built,NA,Bus,12,5
5550,SC,522,1,SC-522-1,522 RAPID EASTRIDGE,65846,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
5551,AC,57,0,AC-57-0,57 EMERYVILLE,55710,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5552,SF,5R,0,SF-5R-0,Ocean Beach,14742,30,AM Peak,NA,Existing/Built,NA,Bus,8,5
5553,SF,14,1,SF-14-1,Ferry Plaza,15593,19,PM Peak,NA,Existing/Built,NA,Bus,13,4
5554,SF,21,1,SF-21-1,Ferry Plaza,14994,26,PM Peak,NA,Existing/Built,NA,Bus,9,4
5555,SF,31,1,SF-31-1,Ferry Plaza,14476,19,PM Peak,NA,Existing/Built,NA,Bus,13,4
5556,SF,31,1,SF-31-1,Ferry Plaza,14478,19,AM Peak,NA,Existing/Built,NA,Bus,12,5
5557,SF,31,1,SF-31-1,Ferry Plaza,14478,19,PM Peak,NA,Existing/Built,NA,Bus,13,4
5558,SF,31,1,SF-31-1,Ferry Plaza,14479,19,AM Peak,NA,Existing/Built,NA,Bus,12,5
5559,SF,31,1,SF-31-1,Ferry Plaza,14479,19,PM Peak,NA,Existing/Built,NA,Bus,13,4
5560,SF,31,1,SF-31-1,Ferry Plaza,14480,19,AM Peak,NA,Existing/Built,NA,Bus,12,5
5561,SF,31,1,SF-31-1,Ferry Plaza,14480,19,PM Peak,NA,Existing/Built,NA,Bus,13,4
5562,SF,31,1,SF-31-1,Ferry Plaza,14482,19,AM Peak,NA,Existing/Built,NA,Bus,12,5
5563,SF,31,1,SF-31-1,Ferry Plaza,14482,19,PM Peak,NA,Existing/Built,NA,Bus,13,4
5564,SF,31,1,SF-31-1,Ferry Plaza,14483,19,AM Peak,NA,Existing/Built,NA,Bus,12,5
5565,SF,31,1,SF-31-1,Ferry Plaza,14483,19,PM Peak,NA,Existing/Built,NA,Bus,13,4
5566,SF,31,1,SF-31-1,Ferry Plaza,14485,19,AM Peak,NA,Existing/Built,NA,Bus,12,5
5567,SF,31,1,SF-31-1,Ferry Plaza,14485,19,PM Peak,NA,Existing/Built,NA,Bus,13,4
5568,SF,31,1,SF-31-1,Ferry Plaza,14486,19,AM Peak,NA,Existing/Built,NA,Bus,12,5
5569,SF,31,1,SF-31-1,Ferry Plaza,14486,19,PM Peak,NA,Existing/Built,NA,Bus,13,4
5570,SF,31,1,SF-31-1,Ferry Plaza,14488,19,AM Peak,NA,Existing/Built,NA,Bus,12,5
5571,SF,31,1,SF-31-1,Ferry Plaza,14488,19,PM Peak,NA,Existing/Built,NA,Bus,13,4
5572,SF,31,1,SF-31-1,Ferry Plaza,14490,19,AM Peak,NA,Existing/Built,NA,Bus,12,5
5573,SF,31,1,SF-31-1,Ferry Plaza,14490,19,PM Peak,NA,Existing/Built,NA,Bus,13,4
5574,SF,31,1,SF-31-1,Ferry Plaza,14492,19,AM Peak,NA,Existing/Built,NA,Bus,12,5
5575,SF,31,1,SF-31-1,Ferry Plaza,14492,19,PM Peak,NA,Existing/Built,NA,Bus,13,4
5576,SF,31,1,SF-31-1,Ferry Plaza,14493,19,AM Peak,NA,Existing/Built,NA,Bus,12,5
5577,SF,31,1,SF-31-1,Ferry Plaza,14493,19,PM Peak,NA,Existing/Built,NA,Bus,13,4
5578,SF,31,1,SF-31-1,Ferry Plaza,14495,19,AM Peak,NA,Existing/Built,NA,Bus,12,5
5579,SF,31,1,SF-31-1,Ferry Plaza,14495,19,PM Peak,NA,Existing/Built,NA,Bus,13,4
5580,SF,31,1,SF-31-1,Ferry Plaza,15640,19,AM Peak,NA,Existing/Built,NA,Bus,12,5
5581,SF,31,1,SF-31-1,Ferry Plaza,15640,19,PM Peak,NA,Existing/Built,NA,Bus,13,4
5582,SF,31,1,SF-31-1,Ferry Plaza,15643,19,AM Peak,NA,Existing/Built,NA,Bus,12,5
5583,SF,31,1,SF-31-1,Ferry Plaza,15643,19,PM Peak,NA,Existing/Built,NA,Bus,13,4
5584,SF,31,1,SF-31-1,Ferry Plaza,15645,19,AM Peak,NA,Existing/Built,NA,Bus,12,5
5585,SF,31,1,SF-31-1,Ferry Plaza,15645,19,PM Peak,NA,Existing/Built,NA,Bus,13,4
5586,SF,31,1,SF-31-1,Ferry Plaza,15658,19,AM Peak,NA,Existing/Built,NA,Bus,12,5
5587,SF,31,1,SF-31-1,Ferry Plaza,15658,19,PM Peak,NA,Existing/Built,NA,Bus,13,4
5588,SF,31,1,SF-31-1,Ferry Plaza,15685,19,AM Peak,NA,Existing/Built,NA,Bus,12,5
5589,SF,31,1,SF-31-1,Ferry Plaza,15685,19,PM Peak,NA,Existing/Built,NA,Bus,13,4
5590,SF,31,1,SF-31-1,Ferry Plaza,16475,19,AM Peak,NA,Existing/Built,NA,Bus,12,5
5591,SF,31,1,SF-31-1,Ferry Plaza,16475,19,PM Peak,NA,Existing/Built,NA,Bus,13,4
5592,SF,31,1,SF-31-1,Ferry Plaza,16497,19,AM Peak,NA,Existing/Built,NA,Bus,12,5
5593,SF,31,1,SF-31-1,Ferry Plaza,16497,19,PM Peak,NA,Existing/Built,NA,Bus,13,4
5594,SF,31,1,SF-31-1,Ferry Plaza,16709,19,AM Peak,NA,Existing/Built,NA,Bus,12,5
5595,SF,31,1,SF-31-1,Ferry Plaza,16709,19,PM Peak,NA,Existing/Built,NA,Bus,13,4
5596,SF,31,1,SF-31-1,Ferry Plaza,16711,19,AM Peak,NA,Existing/Built,NA,Bus,12,5
5597,SF,31,1,SF-31-1,Ferry Plaza,16711,19,PM Peak,NA,Existing/Built,NA,Bus,13,4
5598,SF,31,1,SF-31-1,Ferry Plaza,16713,19,AM Peak,NA,Existing/Built,NA,Bus,12,5
5599,SF,31,1,SF-31-1,Ferry Plaza,16713,19,PM Peak,NA,Existing/Built,NA,Bus,13,4
5600,SF,31,1,SF-31-1,Ferry Plaza,16715,19,AM Peak,NA,Existing/Built,NA,Bus,12,5
5601,SF,31,1,SF-31-1,Ferry Plaza,16715,19,PM Peak,NA,Existing/Built,NA,Bus,13,4
5602,SF,31,1,SF-31-1,Ferry Plaza,16717,19,AM Peak,NA,Existing/Built,NA,Bus,12,5
5603,SF,31,1,SF-31-1,Ferry Plaza,16717,19,PM Peak,NA,Existing/Built,NA,Bus,13,4
5604,SF,31,1,SF-31-1,Ferry Plaza,16723,19,AM Peak,NA,Existing/Built,NA,Bus,12,5
5605,SF,31,1,SF-31-1,Ferry Plaza,16723,19,PM Peak,NA,Existing/Built,NA,Bus,13,4
5606,SF,31,1,SF-31-1,Ferry Plaza,16725,19,AM Peak,NA,Existing/Built,NA,Bus,12,5
5607,SF,31,1,SF-31-1,Ferry Plaza,16725,19,PM Peak,NA,Existing/Built,NA,Bus,13,4
5608,SF,31,1,SF-31-1,Ferry Plaza,16728,19,AM Peak,NA,Existing/Built,NA,Bus,12,5
5609,SF,31,1,SF-31-1,Ferry Plaza,16728,19,PM Peak,NA,Existing/Built,NA,Bus,13,4
5610,SF,31,1,SF-31-1,Ferry Plaza,16729,19,AM Peak,NA,Existing/Built,NA,Bus,12,5
5611,SF,31,1,SF-31-1,Ferry Plaza,16729,19,PM Peak,NA,Existing/Built,NA,Bus,13,4
5612,SF,31,1,SF-31-1,Ferry Plaza,16732,19,AM Peak,NA,Existing/Built,NA,Bus,12,5
5613,SF,31,1,SF-31-1,Ferry Plaza,16732,19,PM Peak,NA,Existing/Built,NA,Bus,13,4
5614,SF,31,1,SF-31-1,Ferry Plaza,17204,19,AM Peak,NA,Existing/Built,NA,Bus,12,5
5615,SF,31,1,SF-31-1,Ferry Plaza,17204,19,PM Peak,NA,Existing/Built,NA,Bus,13,4
5616,SF,31,1,SF-31-1,Ferry Plaza,17264,19,AM Peak,NA,Existing/Built,NA,Bus,12,5
5617,SF,31,1,SF-31-1,Ferry Plaza,17264,19,PM Peak,NA,Existing/Built,NA,Bus,13,4
5618,SF,33,0,SF-33-0,Potrero + 25th Street,13282,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5619,SF,33,0,SF-33-0,Potrero + 25th Street,13282,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5620,SF,33,0,SF-33-0,Potrero + 25th Street,13282,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5621,SF,33,0,SF-33-0,Potrero + 25th Street,13289,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5622,SF,33,0,SF-33-0,Potrero + 25th Street,13289,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5623,SF,33,0,SF-33-0,Potrero + 25th Street,13292,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5624,SF,33,0,SF-33-0,Potrero + 25th Street,13292,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5625,SF,33,0,SF-33-0,Potrero + 25th Street,13296,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5626,SF,33,0,SF-33-0,Potrero + 25th Street,13296,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5627,SF,33,0,SF-33-0,Potrero + 25th Street,13296,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5628,SF,33,0,SF-33-0,Potrero + 25th Street,13299,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5629,SF,33,0,SF-33-0,Potrero + 25th Street,13299,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5630,SF,33,0,SF-33-0,Potrero + 25th Street,13326,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5631,SF,33,0,SF-33-0,Potrero + 25th Street,13326,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5632,SF,33,0,SF-33-0,Potrero + 25th Street,13329,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5633,SF,33,0,SF-33-0,Potrero + 25th Street,13329,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5634,SF,33,0,SF-33-0,Potrero + 25th Street,13341,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5635,SF,33,0,SF-33-0,Potrero + 25th Street,13341,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5636,SF,33,0,SF-33-0,Potrero + 25th Street,13349,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5637,SF,33,0,SF-33-0,Potrero + 25th Street,13349,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5638,SF,33,0,SF-33-0,Potrero + 25th Street,13511,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5639,SF,33,0,SF-33-0,Potrero + 25th Street,13511,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5640,SF,33,0,SF-33-0,Potrero + 25th Street,13511,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5641,SF,33,0,SF-33-0,Potrero + 25th Street,13642,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5642,SF,33,0,SF-33-0,Potrero + 25th Street,13642,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5643,SF,33,0,SF-33-0,Potrero + 25th Street,13644,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5644,SF,33,0,SF-33-0,Potrero + 25th Street,13644,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5645,SF,33,0,SF-33-0,Potrero + 25th Street,13645,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5646,SF,33,0,SF-33-0,Potrero + 25th Street,13645,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5647,SF,33,0,SF-33-0,Potrero + 25th Street,13649,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5648,SF,33,0,SF-33-0,Potrero + 25th Street,13649,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5649,SF,33,0,SF-33-0,Potrero + 25th Street,13657,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5650,SF,33,0,SF-33-0,Potrero + 25th Street,13657,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5651,SF,33,0,SF-33-0,Potrero + 25th Street,13663,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5652,SF,33,0,SF-33-0,Potrero + 25th Street,13663,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5653,SF,33,0,SF-33-0,Potrero + 25th Street,13665,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5654,SF,33,0,SF-33-0,Potrero + 25th Street,13665,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5655,SF,33,0,SF-33-0,Potrero + 25th Street,13852,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5656,SF,33,0,SF-33-0,Potrero + 25th Street,13852,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5657,SF,33,0,SF-33-0,Potrero + 25th Street,13879,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5658,SF,33,0,SF-33-0,Potrero + 25th Street,13879,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5659,SF,33,0,SF-33-0,Potrero + 25th Street,14224,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5660,SF,33,0,SF-33-0,Potrero + 25th Street,14224,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5661,SF,33,0,SF-33-0,Potrero + 25th Street,14947,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5662,SF,33,0,SF-33-0,Potrero + 25th Street,14947,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5663,SF,33,0,SF-33-0,Potrero + 25th Street,14963,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5664,SF,33,0,SF-33-0,Potrero + 25th Street,14963,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5665,SF,33,0,SF-33-0,Potrero + 25th Street,15553,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5666,SF,33,0,SF-33-0,Potrero + 25th Street,15553,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5667,SF,33,0,SF-33-0,Potrero + 25th Street,16029,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5668,SF,33,0,SF-33-0,Potrero + 25th Street,16029,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5669,SF,33,0,SF-33-0,Potrero + 25th Street,16029,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5670,SF,33,0,SF-33-0,Potrero + 25th Street,16031,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5671,SF,33,0,SF-33-0,Potrero + 25th Street,16031,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5672,SF,33,0,SF-33-0,Potrero + 25th Street,16031,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5673,SF,33,0,SF-33-0,Potrero + 25th Street,16033,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5674,SF,33,0,SF-33-0,Potrero + 25th Street,16033,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5675,SF,33,0,SF-33-0,Potrero + 25th Street,16033,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5676,SF,33,0,SF-33-0,Potrero + 25th Street,16037,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5677,SF,33,0,SF-33-0,Potrero + 25th Street,16037,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5678,SF,33,0,SF-33-0,Potrero + 25th Street,16037,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5679,SF,33,0,SF-33-0,Potrero + 25th Street,16039,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5680,SF,33,0,SF-33-0,Potrero + 25th Street,16039,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5681,SF,33,0,SF-33-0,Potrero + 25th Street,16039,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5682,SF,33,0,SF-33-0,Potrero + 25th Street,16293,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5683,SF,33,0,SF-33-0,Potrero + 25th Street,16293,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5684,SF,33,0,SF-33-0,Potrero + 25th Street,16479,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5685,SF,33,0,SF-33-0,Potrero + 25th Street,16479,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5686,SF,33,0,SF-33-0,Potrero + 25th Street,16481,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5687,SF,33,0,SF-33-0,Potrero + 25th Street,16481,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5688,SF,33,0,SF-33-0,Potrero + 25th Street,17220,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5689,SF,33,0,SF-33-0,Potrero + 25th Street,17220,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5690,SF,33,0,SF-33-0,Potrero + 25th Street,17295,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5691,SF,33,0,SF-33-0,Potrero + 25th Street,17295,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5692,SF,33,0,SF-33-0,Potrero + 25th Street,17809,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5693,SF,33,0,SF-33-0,Potrero + 25th Street,17809,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5694,SF,33,0,SF-33-0,Potrero + 25th Street,17809,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5695,SF,33,1,SF-33-1,Sacramento + Cherry,13281,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5696,SF,33,1,SF-33-1,Sacramento + Cherry,13281,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5697,SF,33,1,SF-33-1,Sacramento + Cherry,13281,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5698,SF,33,1,SF-33-1,Sacramento + Cherry,13288,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5699,SF,33,1,SF-33-1,Sacramento + Cherry,13288,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5700,SF,33,1,SF-33-1,Sacramento + Cherry,13288,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5701,SF,33,1,SF-33-1,Sacramento + Cherry,13295,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5702,SF,33,1,SF-33-1,Sacramento + Cherry,13295,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5703,SF,33,1,SF-33-1,Sacramento + Cherry,13325,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5704,SF,33,1,SF-33-1,Sacramento + Cherry,13325,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5705,SF,33,1,SF-33-1,Sacramento + Cherry,13325,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5706,SF,33,1,SF-33-1,Sacramento + Cherry,13332,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5707,SF,33,1,SF-33-1,Sacramento + Cherry,13332,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5708,SF,33,1,SF-33-1,Sacramento + Cherry,13332,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5709,SF,33,1,SF-33-1,Sacramento + Cherry,13338,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5710,SF,33,1,SF-33-1,Sacramento + Cherry,13338,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5711,SF,33,1,SF-33-1,Sacramento + Cherry,13338,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5712,SF,33,1,SF-33-1,Sacramento + Cherry,13340,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5713,SF,33,1,SF-33-1,Sacramento + Cherry,13340,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5714,SF,33,1,SF-33-1,Sacramento + Cherry,13340,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5715,SF,33,1,SF-33-1,Sacramento + Cherry,13348,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5716,SF,33,1,SF-33-1,Sacramento + Cherry,13348,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5717,SF,33,1,SF-33-1,Sacramento + Cherry,13348,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5718,SF,33,1,SF-33-1,Sacramento + Cherry,13511,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5719,SF,33,1,SF-33-1,Sacramento + Cherry,13511,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5720,SF,33,1,SF-33-1,Sacramento + Cherry,13643,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5721,SF,33,1,SF-33-1,Sacramento + Cherry,13643,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5722,SF,33,1,SF-33-1,Sacramento + Cherry,13643,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5723,SF,33,1,SF-33-1,Sacramento + Cherry,13647,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5724,SF,33,1,SF-33-1,Sacramento + Cherry,13647,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5725,SF,33,1,SF-33-1,Sacramento + Cherry,13647,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5726,SF,33,1,SF-33-1,Sacramento + Cherry,13648,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5727,SF,33,1,SF-33-1,Sacramento + Cherry,13648,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5728,SF,33,1,SF-33-1,Sacramento + Cherry,13648,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5729,SF,33,1,SF-33-1,Sacramento + Cherry,13650,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5730,SF,33,1,SF-33-1,Sacramento + Cherry,13650,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5731,SF,33,1,SF-33-1,Sacramento + Cherry,13650,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5732,SF,33,1,SF-33-1,Sacramento + Cherry,13651,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5733,SF,33,1,SF-33-1,Sacramento + Cherry,13651,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5734,SF,33,1,SF-33-1,Sacramento + Cherry,13651,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5735,SF,33,1,SF-33-1,Sacramento + Cherry,13656,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5736,SF,33,1,SF-33-1,Sacramento + Cherry,13656,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5737,SF,33,1,SF-33-1,Sacramento + Cherry,13656,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5738,SF,33,1,SF-33-1,Sacramento + Cherry,13659,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5739,SF,33,1,SF-33-1,Sacramento + Cherry,13659,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5740,SF,33,1,SF-33-1,Sacramento + Cherry,13659,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5741,SF,33,1,SF-33-1,Sacramento + Cherry,13661,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5742,SF,33,1,SF-33-1,Sacramento + Cherry,13661,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5743,SF,33,1,SF-33-1,Sacramento + Cherry,13661,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5744,SF,33,1,SF-33-1,Sacramento + Cherry,13662,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5745,SF,33,1,SF-33-1,Sacramento + Cherry,13662,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5746,SF,33,1,SF-33-1,Sacramento + Cherry,13662,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5747,SF,33,1,SF-33-1,Sacramento + Cherry,13664,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5748,SF,33,1,SF-33-1,Sacramento + Cherry,13664,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5749,SF,33,1,SF-33-1,Sacramento + Cherry,13664,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5750,SF,33,1,SF-33-1,Sacramento + Cherry,13666,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5751,SF,33,1,SF-33-1,Sacramento + Cherry,13666,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5752,SF,33,1,SF-33-1,Sacramento + Cherry,13666,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5753,SF,33,1,SF-33-1,Sacramento + Cherry,14236,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5754,SF,33,1,SF-33-1,Sacramento + Cherry,14236,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5755,SF,33,1,SF-33-1,Sacramento + Cherry,14236,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5756,SF,33,1,SF-33-1,Sacramento + Cherry,14946,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5757,SF,33,1,SF-33-1,Sacramento + Cherry,14946,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5758,SF,33,1,SF-33-1,Sacramento + Cherry,14946,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5759,SF,33,1,SF-33-1,Sacramento + Cherry,14962,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5760,SF,33,1,SF-33-1,Sacramento + Cherry,14962,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5761,SF,33,1,SF-33-1,Sacramento + Cherry,14962,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5762,SF,33,1,SF-33-1,Sacramento + Cherry,14964,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5763,SF,33,1,SF-33-1,Sacramento + Cherry,14964,16,PM Peak,NA,Existing/Built,NA,Bus,15,4
5764,SF,33,1,SF-33-1,Sacramento + Cherry,15552,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
5765,SF,33,1,SF-33-1,Sacramento + Cherry,15552,16,AM Peak,NA,Existing/Built,NA,Bus,15,5
